1638/2999 4,8G 0,01105 0,005095 0,0006225 0,01677 90 416 0,6552 0,5998 0,5529 0,2251 0,04415 0,02489 0,001652
1639/2999 4,8G 0,01172 0,004959 0,0006342 0,01731 74 416 0,6555 0,5999 0,5529 0,2251 0,04415 0,02489 0,001653
1640/2999 4,8G 0,01191 0,004634 0,0007484 0,0173 72 416 0,6561 0,5999 0,5528 0,2251 0,04416 0,02489 0,001654
1641/2999 4,8G 0,01081 0,004673 0,0006844 0,01616 85 416 0,6575 0,6 0,5528 0,2249 0,04416 0,02489 0,001655
1642/2999 4,8G 0,01048 0,004501 0,0005635 0,01555 70 416 0,6583 0,5997 0,5536 0,224 0,04417 0,02489 0,001657
1643/2999 4,8G 0,01092 0,004647 0,0005839 0,01615 74 416 0,659 0,5998 0,5534 0,2239 0,04417 0,02489 0,001656
1644/2999 4,8G 0,01096 0,004608 0,000536 0,0161 73 416 0,6589 0,5996 0,5534 0,2239 0,04418 0,02489 0,001657
1645/2999 4,8G 0,01097 0,004734 0,0006109 0,01631 51 416 0,6582 0,5997 0,5538 0,2232 0,04418 0,02489 0,001657
1646/2999 4,8G 0,011 0,005014 0,0005985 0,01661 77 416 0,6574 0,6002 0,5538 0,2233 0,04418 0,02489 0,001656
1647/2999 4,8G 0,01137 0,004784 0,0005683 0,01673 69 416 0,6574 0,6001 0,5538 0,2233 0,04418 0,02489 0,001656
1648/2999 4,8G 0,01145 0,004801 0,0005703 0,01682 69 416 0,6572 0,5998 0,5538 0,2236 0,04418 0,02489 0,001656
1649/2999 4,8G 0,01076 0,004779 0,000556 0,01609 56 416 0,6566 0,6002 0,5536 0,2232 0,04417 0,02489 0,001656
1650/2999 4,8G 0,01069 0,004809 0,0005314 0,01603 72 416 0,6569 0,6002 0,5533 0,2231 0,04417 0,02488 0,001658
1651/2999 4,8G 0,01049 0,004528 0,0005266 0,01554 79 416 0,6572 0,6004 0,5521 0,2229 0,04417 0,02489 0,001659
1652/2999 4,8G 0,01031 0,004726 0,0005192 0,01556 78 416 0,6569 0,6006 0,5521 0,2226 0,04417 0,0249 0,001661
1653/2999 4,8G 0,01073 0,004901 0,0005445 0,01618 87 416 0,6571 0,6006 0,5521 0,2226 0,04417 0,0249 0,001662
1654/2999 4,8G 0,01123 0,004905 0,0005474 0,01668 73 416 0,6568 0,6007 0,5521 0,2226 0,04417 0,0249 0,001661
1655/2999 4,8G 0,01014 0,004638 0,000529 0,01531 96 416 0,6567 0,6006 0,5521 0,2209 0,04418 0,0249 0,001662
1656/2999 4,8G 0,01213 0,004776 0,0006061 0,01751 87 416 0,6565 0,6006 0,5521 0,2207 0,04417 0,0249 0,001662
1657/2999 4,8G 0,01139 0,004762 0,0006656 0,01682 66 416 0,6561 0,6005 0,5521 0,2206 0,04418 0,02491 0,001663
1658/2999 4,8G 0,01157 0,004915 0,0005958 0,01708 70 416 0,6555 0,6008 0,5519 0,2206 0,04418 0,02491 0,001665
1659/2999 4,8G 0,01065 0,004606 0,000534 0,01579 68 416 0,6555 0,6007 0,5515 0,2204 0,04418 0,02491 0,001666
1660/2999 4,8G 0,01017 0,004482 0,0005386 0,01519 62 416 0,6549 0,6007 0,5523 0,2208 0,04418 0,02491 0,001667
1661/2999 4,8G 0,01113 0,004969 0,0005303 0,01663 77 416 0,6544 0,6008 0,5535 0,2217 0,04418 0,02491 0,001668
1662/2999 4,8G 0,01062 0,004845 0,0005508 0,01601 70 416 0,6546 0,6009 0,552 0,2207 0,04419 0,02491 0,00167
1663/2999 4,8G 0,01106 0,004742 0,0007222 0,01652 60 416 0,6547 0,6009 0,5509 0,22 0,04419 0,02491 0,001672
1664/2999 4,8G 0,01057 0,004878 0,0005427 0,01599 87 416 0,6547 0,6009 0,5519 0,2204 0,04419 0,02492 0,001673
1665/2999 4,8G 0,009989 0,004602 0,0005384 0,01513 65 416 0,6548 0,6009 0,5519 0,2205 0,04419 0,02492 0,001674
1666/2999 4,8G 0,01079 0,004745 0,0005587 0,0161 69 416 0,6544 0,6011 0,5517 0,2204 0,04419 0,02493 0,001675
1667/2999 4,8G 0,01126 0,004843 0,0005664 0,01667 90 416 0,6547 0,6012 0,5517 0,2204 0,04419 0,02494 0,001679
1668/2999 4,8G 0,01044 0,0047 0,000584 0,01572 87 416 0,6547 0,601 0,5521 0,2205 0,04419 0,02494 0,00168
1669/2999 4,8G 0,01109 0,004993 0,0006025 0,01668 83 416 0,6546 0,6008 0,5521 0,2205 0,04418 0,02493 0,001682
1670/2999 4,8G 0,01113 0,004726 0,0005506 0,01641 75 416 0,6546 0,6008 0,5521 0,2205 0,04418 0,02494 0,001683
1671/2999 4,8G 0,01079 0,004841 0,0005356 0,01616 82 416 0,6547 0,6009 0,552 0,2221 0,04418 0,02494 0,001685
1672/2999 4,8G 0,0106 0,00466 0,0005149 0,01578 67 416 0,6549 0,6005 0,552 0,2205 0,04418 0,02494 0,001686
1673/2999 4,8G 0,01027 0,004675 0,0006069 0,01556 80 416 0,6561 0,5996 0,552 0,2205 0,04419 0,02495 0,001688
1674/2999 4,8G 0,01045 0,004687 0,0006403 0,01578 78 416 0,6561 0,5998 0,552 0,222 0,04419 0,02495 0,00169
1675/2999 4,8G 0,01064 0,004447 0,000558 0,01564 59 416 0,6558 0,6004 0,552 0,222 0,04419 0,02496 0,001691
1676/2999 4,8G 0,01026 0,004503 0,0005859 0,01535 65 416 0,6557 0,6002 0,5508 0,2218 0,0442 0,02496 0,001692
1677/2999 4,8G 0,01053 0,004751 0,00053 0,01581 58 416 0,6557 0,5997 0,5513 0,2244 0,04419 0,02496 0,001695
1678/2999 4,8G 0,01069 0,004399 0,0005888 0,01567 60 416 0,6556 0,5999 0,5513 0,2229 0,04419 0,02496 0,001697
1679/2999 4,8G 0,01093 0,004698 0,0005463 0,01618 64 416 0,6548 0,6003 0,5513 0,2231 0,04419 0,02496 0,001698
1680/2999 4,8G 0,01054 0,004623 0,0006011 0,01577 61 416 0,6552 0,6001 0,5536 0,2248 0,04419 0,02497 0,0017
1681/2999 4,8G 0,01111 0,004862 0,0005352 0,01651 87 416 0,6551 0,6005 0,5536 0,2261 0,0442 0,02497 0,001701
1682/2999 4,8G 0,01087 0,00501 0,0005805 0,01646 88 416 0,6547 0,6011 0,5536 0,2261 0,0442 0,02498 0,001704
1683/2999 4,8G 0,01078 0,004529 0,0004954 0,0158 71 416 0,6546 0,6006 0,5535 0,2253 0,0442 0,02498 0,001706
1684/2999 4,8G 0,0111 0,004938 0,0005896 0,01663 76 416 0,6544 0,6012 0,5535 0,2253 0,0442 0,02499 0,001708
1685/2999 4,8G 0,01084 0,004839 0,0005253 0,01621 80 416 0,647 0,6187 0,5535 0,225 0,0442 0,025 0,001709
1686/2999 4,8G 0,009949 0,004651 0,0004842 0,01508 65 416 0,6542 0,6007 0,553 0,225 0,0442 0,02501 0,00171
1687/2999 4,8G 0,01011 0,00443 0,0005379 0,01508 78 416 0,6537 0,6012 0,553 0,2234 0,0442 0,02502 0,001711
1688/2999 4,8G 0,01077 0,004596 0,0005126 0,01587 55 416 0,6539 0,6009 0,5528 0,2242 0,0442 0,02503 0,001713
1689/2999 4,8G 0,01082 0,004829 0,0006151 0,01627 88 416 0,6405 0,611 0,5519 0,2242 0,0442 0,02503 0,001713
1690/2999 4,8G 0,01152 0,004625 0,0005595 0,0167 83 416 0,6406 0,6105 0,5519 0,2242 0,0442 0,02503 0,001712
1691/2999 4,8G 0,01131 0,005018 0,0005775 0,0169 72 416 0,6408 0,6103 0,5519 0,2242 0,04421 0,02504 0,001712
1692/2999 4,8G 0,01056 0,004523 0,0005953 0,01567 80 416 0,6415 0,6103 0,5518 0,2236 0,0442 0,02503 0,001712
1693/2999 4,8G 0,01064 0,004794 0,0005488 0,01598 76 416 0,6424 0,6099 0,5519 0,2242 0,04421 0,02503 0,001712
1694/2999 4,8G 0,01082 0,004815 0,0005471 0,01619 81 416 0,6417 0,6098 0,5518 0,2242 0,04421 0,02503 0,001714
1695/2999 4,8G 0,01159 0,004946 0,0005069 0,01704 89 416 0,6411 0,6111 0,5518 0,2242 0,04421 0,02503 0,001715
1696/2999 4,8G 0,01096 0,004874 0,0006756 0,01651 90 416 0,6411 0,6111 0,5526 0,2247 0,04421 0,02503 0,001717
1697/2999 4,8G 0,01075 0,004583 0,000572 0,0159 65 416 0,6458 0,611 0,5535 0,2247 0,04421 0,02503 0,001717
1698/2999 4,8G 0,01149 0,004526 0,000532 0,01655 66 416 0,6441 0,6211 0,5543 0,2248 0,04421 0,02503 0,001718
1699/2999 4,8G 0,01099 0,004723 0,0005572 0,01627 56 416 0,6458 0,6211 0,5541 0,225 0,04421 0,02503 0,001719
1700/2999 4,8G 0,01027 0,004596 0,0004865 0,01536 79 416 0,6467 0,6212 0,554 0,2253 0,0442 0,02503 0,00172
1701/2999 4,8G 0,01062 0,004714 0,0004813 0,01581 72 416 0,6482 0,6221 0,5539 0,225 0,04421 0,02503 0,001721
1702/2999 4,8G 0,01072 0,004685 0,0005526 0,01595 63 416 0,6496 0,6222 0,5539 0,2251 0,0442 0,02503 0,001722
1703/2999 4,8G 0,01104 0,004647 0,0005765 0,01626 64 416 0,6491 0,623 0,554 0,2251 0,0442 0,02503 0,001723
1704/2999 4,8G 0,01019 0,004633 0,0005681 0,01539 68 416 0,6511 0,6213 0,5539 0,2238 0,0442 0,02503 0,001726
1705/2999 4,8G 0,01122 0,004897 0,0005141 0,01663 96 416 0,6493 0,6229 0,5539 0,2235 0,0442 0,02503 0,001727
1706/2999 4,8G 0,01144 0,004843 0,000595 0,01687 84 416 0,6509 0,6227 0,5539 0,2235 0,0442 0,02504 0,001728
1707/2999 4,8G 0,01074 0,005025 0,0006145 0,01638 58 416 0,6499 0,6226 0,5539 0,2252 0,0442 0,02503 0,001728
1708/2999 4,8G 0,0116 0,005302 0,0005632 0,01746 68 416 0,6493 0,6226 0,5539 0,2253 0,04419 0,02503 0,001729
1709/2999 4,8G 0,01141 0,005142 0,0005912 0,01714 73 416 0,6499 0,6226 0,5545 0,2253 0,0442 0,02502 0,001729
1710/2999 4,8G 0,01074 0,004735 0,000599 0,01608 74 416 0,6505 0,6224 0,5545 0,2253 0,0442 0,02502 0,00173
1711/2999 4,8G 0,0106 0,004758 0,0005148 0,01587 69 416 0,6505 0,6223 0,5545 0,2253 0,0442 0,02502 0,001731
1712/2999 4,8G 0,01063 0,004599 0,0005064 0,01574 93 416 0,6511 0,6221 0,5534 0,2248 0,04421 0,02502 0,001732
1713/2999 4,8G 0,01055 0,00452 0,000517 0,01559 83 416 0,6503 0,622 0,5534 0,2248 0,04421 0,02502 0,001732
1714/2999 4,8G 0,01096 0,004952 0,0006345 0,01655 60 416 0,6506 0,6218 0,5534 0,2248 0,04421 0,02502 0,001731
1715/2999 4,8G 0,0106 0,004693 0,0006265 0,01592 60 416 0,6507 0,622 0,5534 0,2248 0,04421 0,02502 0,001732
1716/2999 4,8G 0,01048 0,004769 0,0006036 0,01585 103 416 0,6507 0,6215 0,5533 0,2248 0,04421 0,02501 0,001732
1717/2999 4,8G 0,01021 0,00458 0,0004788 0,01527 68 416 0,6484 0,6227 0,5533 0,2248 0,04422 0,02502 0,001732
1718/2999 4,8G 0,01004 0,004443 0,0005464 0,01503 88 416 0,6484 0,6227 0,5533 0,2248 0,04422 0,02502 0,001731
1719/2999 4,8G 0,01093 0,004717 0,0005233 0,01617 75 416 0,6384 0,6107 0,5432 0,2248 0,04422 0,02502 0,001731
1720/2999 4,8G 0,01112 0,004774 0,0004689 0,01636 79 416 0,6384 0,6107 0,5432 0,2248 0,04422 0,02502 0,001731
1721/2999 4,8G 0,01078 0,004705 0,0006475 0,01613 82 416 0,6377 0,6107 0,543 0,2247 0,04422 0,02502 0,001731
1722/2999 4,8G 0,01081 0,004842 0,0007691 0,01642 75 416 0,6388 0,6107 0,543 0,2247 0,04422 0,02502 0,001732
1723/2999 4,8G 0,01038 0,004818 0,0006234 0,01582 83 416 0,6382 0,6107 0,543 0,2265 0,04423 0,02502 0,001731
1724/2999 4,8G 0,009888 0,004803 0,0005204 0,01521 75 416 0,6386 0,6106 0,543 0,2249 0,04423 0,02502 0,001731
1725/2999 4,8G 0,01058 0,004774 0,0005325 0,01589 70 416 0,6381 0,6106 0,5411 0,2263 0,04423 0,02502 0,00173
1726/2999 4,8G 0,009916 0,004736 0,0006131 0,01527 89 416 0,638 0,6106 0,541 0,2263 0,04423 0,02502 0,001729
1727/2999 4,8G 0,01128 0,004875 0,0006668 0,01682 92 416 0,6382 0,6101 0,5411 0,2259 0,04423 0,02502 0,001729
1728/2999 4,8G 0,01069 0,004603 0,0005961 0,01589 75 416 0,6377 0,6097 0,541 0,2259 0,04423 0,02503 0,001729
1729/2999 4,8G 0,01044 0,004568 0,0005583 0,01556 58 416 0,6382 0,6093 0,541 0,2259 0,04423 0,02503 0,001729
1730/2999 4,8G 0,0102 0,004641 0,0005345 0,01537 89 416 0,6374 0,6088 0,541 0,2259 0,04424 0,02503 0,001729
1731/2999 4,8G 0,01005 0,004667 0,0005592 0,01528 100 416 0,6372 0,6084 0,5404 0,2256 0,04424 0,02503 0,001729
1732/2999 4,8G 0,01081 0,004645 0,0005434 0,016 79 416 0,6376 0,6071 0,5404 0,2257 0,04425 0,02504 0,001729
1733/2999 4,8G 0,01086 0,004628 0,0005361 0,01603 59 416 0,6319 0,6105 0,5395 0,2258 0,04425 0,02504 0,001729
1734/2999 4,8G 0,009676 0,004546 0,0005373 0,01476 81 416 0,6371 0,6061 0,5378 0,225 0,04425 0,02504 0,001728
1735/2999 4,8G 0,01129 0,004908 0,0005219 0,01672 78 416 0,6337 0,6105 0,5386 0,2253 0,04425 0,02505 0,001728
1736/2999 4,8G 0,0105 0,004973 0,0005218 0,01599 69 416 0,6345 0,6105 0,5386 0,2253 0,04426 0,02505 0,001728
1737/2999 4,8G 0,00964 0,004617 0,0005968 0,01485 75 416 0,6349 0,6105 0,5378 0,2236 0,04426 0,02504 0,001729
1738/2999 4,8G 0,01087 0,004644 0,0005497 0,01607 61 416 0,6386 0,6104 0,5378 0,2236 0,04426 0,02504 0,00173
1739/2999 4,8G 0,01045 0,004907 0,0005838 0,01594 96 416 0,6376 0,6102 0,538 0,2241 0,04426 0,02504 0,001729
1740/2999 4,8G 0,01087 0,00494 0,0004842 0,0163 61 416 0,6388 0,61 0,5378 0,224 0,04426 0,02503 0,001731
1741/2999 4,8G 0,01011 0,004554 0,0005446 0,01521 56 416 0,6381 0,6104 0,5381 0,2242 0,04426 0,02503 0,001732
1742/2999 4,8G 0,01061 0,004652 0,0005022 0,01577 69 416 0,6372 0,6092 0,5403 0,2248 0,04427 0,02503 0,001734
1743/2999 4,8G 0,01082 0,004701 0,0005579 0,01608 81 416 0,637 0,6094 0,5395 0,2249 0,04428 0,02503 0,001735
1744/2999 4,8G 0,009884 0,004629 0,0006196 0,01513 106 416 0,6367 0,6097 0,5403 0,2253 0,04428 0,02503 0,001735
1745/2999 4,8G 0,01047 0,004474 0,0004772 0,01542 77 416 0,6356 0,6085 0,5395 0,2251 0,04428 0,02503 0,001737
1746/2999 4,8G 0,01024 0,004595 0,0005347 0,01537 76 416 0,6352 0,6072 0,5403 0,2253 0,04429 0,02502 0,001737
1747/2999 4,8G 0,009971 0,00482 0,0005582 0,01535 85 416 0,6366 0,6189 0,5504 0,2256 0,0443 0,02502 0,001739
1748/2999 4,8G 0,01064 0,004539 0,0005529 0,01573 73 416 0,6364 0,6189 0,5503 0,2256 0,0443 0,02502 0,001739
1749/2999 4,8G 0,01081 0,004764 0,0005747 0,01615 68 416 0,6362 0,6189 0,5505 0,2257 0,0443 0,02501 0,00174
1750/2999 4,8G 0,01162 0,004918 0,0005308 0,01707 78 416 0,6368 0,6188 0,5505 0,2257 0,0443 0,02501 0,001741
1751/2999 4,8G 0,01073 0,00457 0,0006183 0,01592 69 416 0,636 0,6188 0,5505 0,2257 0,0443 0,025 0,001741
1752/2999 4,8G 0,01041 0,004686 0,0006019 0,0157 91 416 0,6366 0,6188 0,5505 0,2257 0,0443 0,02499 0,001743
1753/2999 4,8G 0,009794 0,004594 0,0005908 0,01498 79 416 0,6362 0,6188 0,5505 0,2257 0,0443 0,02499 0,001743
1754/2999 4,8G 0,01019 0,004516 0,000568 0,01527 81 416 0,637 0,6188 0,5506 0,2257 0,0443 0,02499 0,001744
1755/2999 4,8G 0,01019 0,004525 0,0004964 0,01521 85 416 0,6364 0,6187 0,5505 0,2257 0,0443 0,02499 0,001744
1756/2999 4,8G 0,009992 0,004641 0,0005534 0,01519 80 416 0,6374 0,6188 0,5505 0,2257 0,0443 0,02499 0,001747
1757/2999 4,8G 0,01039 0,004466 0,0006233 0,01548 51 416 0,6368 0,6187 0,5505 0,227 0,0443 0,02499 0,001749
1758/2999 4,8G 0,01137 0,004823 0,000557 0,01675 67 416 0,6359 0,6187 0,5505 0,2257 0,0443 0,02499 0,001751
1759/2999 4,8G 0,01009 0,0047 0,0004955 0,01528 83 416 0,6358 0,6187 0,5505 0,2269 0,04431 0,02499 0,001752
1760/2999 4,8G 0,009496 0,004536 0,0005006 0,01453 72 416 0,6355 0,6187 0,5505 0,2266 0,04431 0,02499 0,001754
1761/2999 4,8G 0,01013 0,004467 0,0005017 0,0151 73 416 0,6355 0,6186 0,5505 0,2266 0,04431 0,02499 0,001754
1762/2999 4,8G 0,01109 0,004835 0,0005146 0,01644 83 416 0,6354 0,6186 0,5514 0,2255 0,04431 0,02499 0,001755
1763/2999 4,8G 0,009811 0,00445 0,000541 0,0148 84 416 0,6345 0,6166 0,5506 0,2255 0,04431 0,025 0,001756
1764/2999 4,8G 0,009578 0,004518 0,0005025 0,0146 54 416 0,6319 0,6187 0,5514 0,2303 0,04432 0,025 0,001757
1765/2999 4,8G 0,01068 0,004682 0,0004959 0,01586 55 416 0,6318 0,6187 0,5514 0,2303 0,04432 0,025 0,001759
1766/2999 4,8G 0,0101 0,004508 0,0005291 0,01513 75 416 0,6316 0,6186 0,5514 0,2306 0,04432 0,025 0,00176
1767/2999 4,8G 0,01028 0,00472 0,000548 0,01555 71 416 0,6317 0,6186 0,5514 0,2301 0,04433 0,025 0,001763
1768/2999 4,8G 0,01034 0,004493 0,0005317 0,01537 77 416 0,6321 0,6186 0,5514 0,2306 0,04433 0,025 0,001765
1769/2999 4,8G 0,01167 0,00462 0,0005029 0,0168 46 416 0,6323 0,6186 0,5514 0,2301 0,04433 0,025 0,001767
1770/2999 4,8G 0,009941 0,00452 0,0005706 0,01503 69 416 0,6324 0,6186 0,5514 0,2289 0,04433 0,025 0,001768
1771/2999 4,8G 0,009859 0,004575 0,0005397 0,01497 80 416 0,6326 0,6187 0,5515 0,2289 0,04434 0,025 0,00177
1772/2999 4,8G 0,01074 0,004451 0,0006316 0,01583 108 416 0,6328 0,6187 0,5517 0,2291 0,04434 0,02499 0,00177
1773/2999 4,8G 0,01095 0,004747 0,0006389 0,01634 66 416 0,6331 0,6187 0,5517 0,2291 0,04435 0,02499 0,001772
1774/2999 4,8G 0,009881 0,004545 0,0004996 0,01493 102 416 0,6332 0,6184 0,5517 0,2291 0,04435 0,02499 0,001772
1775/2999 4,8G 0,01048 0,004477 0,0004906 0,01545 48 416 0,6328 0,617 0,5517 0,2291 0,04436 0,02499 0,001774
1776/2999 4,8G 0,01016 0,004452 0,0004888 0,0151 62 416 0,6331 0,6179 0,5517 0,2291 0,04436 0,02499 0,001776
1777/2999 4,8G 0,01084 0,004635 0,0006049 0,01608 86 416 0,6244 0,6084 0,5418 0,2288 0,04437 0,02498 0,001776
1778/2999 4,8G 0,009535 0,004516 0,0005984 0,01465 71 416 0,6332 0,617 0,5518 0,2288 0,04438 0,02498 0,001778
1779/2999 4,8G 0,01086 0,004545 0,0004956 0,0159 63 416 0,6304 0,6189 0,5518 0,2288 0,04438 0,02499 0,001779
1780/2999 4,8G 0,01074 0,004926 0,0005655 0,01623 84 416 0,6305 0,6189 0,5518 0,2314 0,04438 0,02498 0,00178
1781/2999 4,8G 0,01041 0,004678 0,0005621 0,01565 70 416 0,6248 0,6081 0,5419 0,2312 0,04438 0,02498 0,001782
1782/2999 4,8G 0,01024 0,004588 0,0005308 0,01536 73 416 0,6224 0,6106 0,5405 0,2309 0,04438 0,02498 0,001783
1783/2999 4,8G 0,01034 0,004684 0,0005327 0,01555 86 416 0,6227 0,6106 0,5405 0,2309 0,04439 0,02498 0,001783
1784/2999 4,8G 0,01019 0,004574 0,0005004 0,01526 83 416 0,6229 0,6106 0,5405 0,2309 0,04439 0,02498 0,001784
1785/2999 4,8G 0,01042 0,00441 0,0005645 0,0154 71 416 0,6232 0,6106 0,5405 0,2309 0,04439 0,02498 0,001786
1786/2999 4,8G 0,009691 0,00436 0,0005216 0,01457 64 416 0,6233 0,6106 0,5405 0,2309 0,0444 0,02497 0,001788
1787/2999 4,8G 0,01075 0,004525 0,0005801 0,01585 62 416 0,6235 0,6106 0,541 0,2328 0,04439 0,02497 0,001789
1788/2999 4,8G 0,01048 0,004745 0,0005446 0,01577 53 416 0,6237 0,6107 0,541 0,2332 0,0444 0,02497 0,00179
1789/2999 4,8G 0,01069 0,004657 0,000497 0,01584 100 416 0,6236 0,6107 0,541 0,2332 0,04439 0,02497 0,001791
1790/2999 4,8G 0,01039 0,00427 0,0005712 0,01524 62 416 0,6238 0,6107 0,541 0,2332 0,04439 0,02497 0,001794
1791/2999 4,8G 0,009768 0,004471 0,0004931 0,01473 41 416 0,624 0,6107 0,5409 0,2332 0,04439 0,02497 0,001795
1792/2999 4,8G 0,01045 0,004333 0,0005759 0,01536 70 416 0,6244 0,6107 0,5411 0,2333 0,04439 0,02496 0,001797
1793/2999 4,8G 0,01093 0,004689 0,000586 0,0162 93 416 0,6243 0,6107 0,5412 0,2327 0,04439 0,02496 0,001798
1794/2999 4,8G 0,01068 0,004519 0,0005371 0,01573 56 416 0,6232 0,6084 0,5412 0,2327 0,0444 0,02496 0,001799
1795/2999 4,8G 0,009584 0,004451 0,0005663 0,0146 74 416 0,6234 0,6087 0,5411 0,2333 0,0444 0,02495 0,001801
1796/2999 4,8G 0,01024 0,004502 0,0004913 0,01523 64 416 0,6233 0,6083 0,5413 0,2327 0,0444 0,02495 0,001802
1797/2999 4,8G 0,01004 0,004485 0,0005242 0,01505 61 416 0,6238 0,6095 0,5417 0,2336 0,0444 0,02494 0,001804
1798/2999 4,8G 0,009515 0,004384 0,0005966 0,0145 68 416 0,6234 0,6087 0,5417 0,2329 0,04441 0,02494 0,001805
1799/2999 4,8G 0,00995 0,004395 0,0005101 0,01486 72 416 0,6244 0,6107 0,5416 0,2329 0,04441 0,02494 0,001806
1800/2999 4,8G 0,0109 0,004867 0,0005602 0,01632 85 416 0,6326 0,619 0,5524 0,2327 0,04442 0,02494 0,001807
1801/2999 4,8G 0,009806 0,004476 0,000532 0,01481 76 416 0,6319 0,6163 0,5524 0,2327 0,04442 0,02494 0,001808
1802/2999 4,8G 0,01013 0,004647 0,0005085 0,01528 91 416 0,6293 0,6193 0,5524 0,2325 0,04442 0,02494 0,001808
1803/2999 4,8G 0,01031 0,004502 0,0005306 0,01534 80 416 0,6296 0,6193 0,5524 0,2325 0,04443 0,02494 0,001809
1804/2999 4,8G 0,01084 0,004669 0,0005275 0,01604 61 416 0,6298 0,6193 0,5526 0,2327 0,04443 0,02494 0,00181
1805/2999 4,8G 0,0102 0,004463 0,0005042 0,01516 64 416 0,6298 0,6193 0,5526 0,2327 0,04443 0,02493 0,001811
1806/2999 4,8G 0,009588 0,004274 0,000509 0,01437 88 416 0,6299 0,6193 0,5526 0,2319 0,04443 0,02493 0,001811
1807/2999 4,8G 0,00973 0,004521 0,0004939 0,01474 82 416 0,6301 0,6193 0,5526 0,2325 0,04443 0,02493 0,001812
1808/2999 4,8G 0,01051 0,004543 0,0005705 0,01562 58 416 0,6303 0,6193 0,5526 0,2321 0,04443 0,02492 0,001812
1809/2999 4,8G 0,01009 0,004609 0,000573 0,01527 64 416 0,6306 0,6193 0,5526 0,2331 0,04443 0,02493 0,001813
1810/2999 4,8G 0,01052 0,004634 0,0004904 0,01565 79 416 0,6308 0,6193 0,5526 0,2327 0,04444 0,02493 0,001815
1811/2999 4,8G 0,01026 0,004474 0,0005474 0,01528 77 416 0,6308 0,6193 0,5526 0,2327 0,04444 0,02492 0,001817
1812/2999 4,8G 0,009911 0,004526 0,0004768 0,01491 73 416 0,6309 0,6193 0,5541 0,234 0,04444 0,02492 0,001817
1813/2999 4,8G 0,01088 0,004757 0,0005492 0,01619 95 416 0,631 0,6193 0,5544 0,234 0,04444 0,02492 0,001818
1814/2999 4,8G 0,009513 0,004283 0,0004933 0,01429 54 416 0,6308 0,6193 0,5544 0,2335 0,04444 0,02491 0,001818
1815/2999 4,8G 0,01006 0,00452 0,0005422 0,01512 80 416 0,631 0,6193 0,5544 0,234 0,04445 0,02491 0,00182
1816/2999 4,8G 0,01005 0,004577 0,0005494 0,01517 65 416 0,6312 0,6193 0,556 0,2343 0,04444 0,02491 0,00182
1817/2999 4,8G 0,01042 0,004501 0,0005323 0,01545 82 416 0,6307 0,6176 0,5548 0,2337 0,04445 0,02491 0,001821
1818/2999 4,8G 0,01111 0,004817 0,0005349 0,01646 86 416 0,6232 0,6194 0,5548 0,2332 0,04445 0,02492 0,001823
1819/2999 4,8G 0,009538 0,004431 0,0005429 0,01451 97 416 0,6231 0,6194 0,5548 0,2332 0,04445 0,02491 0,001825
1820/2999 4,8G 0,01017 0,004376 0,0004887 0,01503 61 416 0,6231 0,6194 0,5548 0,2332 0,04445 0,02492 0,001827
1821/2999 4,8G 0,01012 0,004658 0,0004934 0,01527 79 416 0,636 0,6157 0,5554 0,2334 0,04445 0,02492 0,001828
1822/2999 4,8G 0,0106 0,004591 0,0005331 0,01572 54 416 0,6357 0,6154 0,5583 0,2348 0,04446 0,02492 0,001829
1823/2999 4,8G 0,0107 0,004535 0,0005156 0,01575 72 416 0,6354 0,6144 0,5583 0,2348 0,04446 0,02492 0,00183
1824/2999 4,8G 0,01071 0,004522 0,0005254 0,01575 84 416 0,6351 0,614 0,5583 0,2349 0,04445 0,02492 0,001832
1825/2999 4,8G 0,01044 0,004709 0,0005385 0,01569 74 416 0,6277 0,6194 0,5583 0,2349 0,04446 0,02492 0,001834
1826/2999 4,8G 0,009924 0,004612 0,0005848 0,01512 61 416 0,6304 0,6194 0,5571 0,2341 0,04445 0,02493 0,001834
1827/2999 4,8G 0,009663 0,00442 0,0005343 0,01462 86 416 0,6336 0,6194 0,5572 0,2341 0,04446 0,02493 0,001835
1828/2999 4,8G 0,009804 0,004396 0,0004896 0,01469 66 416 0,6322 0,6182 0,5571 0,2341 0,04446 0,02493 0,001836
1829/2999 4,8G 0,01133 0,004662 0,0004811 0,01647 65 416 0,633 0,6179 0,5575 0,2343 0,04447 0,02493 0,001837
1830/2999 4,8G 0,01027 0,00456 0,0005658 0,01539 65 416 0,6319 0,6173 0,5571 0,2342 0,04447 0,02494 0,001838
1831/2999 4,8G 0,01036 0,004587 0,00054 0,01548 80 416 0,63 0,6167 0,5583 0,2347 0,04446 0,02494 0,001838
1832/2999 4,8G 0,009798 0,004457 0,0005274 0,01478 66 416 0,6611 0,5912 0,5591 0,2329 0,04447 0,02494 0,001838
1833/2999 4,8G 0,01071 0,004408 0,0005241 0,01565 81 416 0,6286 0,6158 0,5586 0,235 0,04447 0,02494 0,00184
1834/2999 4,8G 0,009611 0,004345 0,0006141 0,01457 72 416 0,6609 0,5916 0,5591 0,233 0,04447 0,02494 0,00184
1835/2999 4,8G 0,009962 0,00424 0,0005955 0,0148 83 416 0,6606 0,5877 0,5574 0,2311 0,04448 0,02494 0,001841
